Group Name,DN,Manager,Member Count
STR_CreditCaptains_POD,"CN=STR_CreditCaptains_POD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_CreditCaptains_COL,"CN=STR_CreditCaptains_COL,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_InvMgrs/FMC_POD,"CN=STR_Corp_InvMgrs/FMC_POD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_GroupLeaders_CenterStore_POD,"CN=STR_Corp_GroupLeaders_CenterStore_POD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-0075,"CN=PayrollAdmins-0075,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
Receiver.0047,"CN=Receiver.0047,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-6510,"CN=PayrollAdmins-6510,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_StoreLdrs_POD_Valu_King,"CN=STR_Corp_StoreLdrs_POD_Valu_King,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_SpecialOccasion_COL,"CN=STR_SpecialOccasion_COL,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
EventPlanningTeamLeader.4036,"CN=EventPlanningTeamLeader.4036,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
GroceryTeamLLeader.6539,"CN=GroceryTeamLLeader.6539,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_PhotoLab_COL,"CN=STR_Corp_PhotoLab_COL,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-0046,"CN=PayrollAdmins-0046,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-6502,"CN=PayrollAdmins-6502,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_Trainers_FreshDepts_MOD,"CN=STR_Corp_Trainers_FreshDepts_MOD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_FrontOffice_MOD,"CN=STR_Corp_FrontOffice_MOD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_Floral_COD,"CN=STR_Corp_Floral_COD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_Trainers_GuestServices_COL,"CN=STR_Corp_Trainers_GuestServices_COL,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
GeneralMerchandiseLeader.0047,"CN=GeneralMerchandiseLeader.0047,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_Meat_COL,"CN=STR_Corp_Meat_COL,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_Cheese_POD,"CN=STR_Corp_Cheese_POD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
MeatTeamLeaders.1620,"CN=MeatTeamLeaders.1620,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_Cheese_MOD,"CN=STR_Corp_Cheese_MOD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PrepFoodsTeamLeader.6539,"CN=PrepFoodsTeamLeader.6539,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
BWLGroup.4086,"CN=BWLGroup.4086,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Specialists_ALL_MOD,"CN=STR_Specialists_ALL_MOD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_GroupLeaders_GuestServices_COL,"CN=STR_Corp_GroupLeaders_GuestServices_COL,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
BWLGroup.0059,"CN=BWLGroup.0059,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_Dairy_POD,"CN=STR_Corp_Dairy_POD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
DeliTeamLeader.4036,"CN=DeliTeamLeader.4036,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-6299,"CN=PayrollAdmins-6299,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
FloralTeamLeader.4036,"CN=FloralTeamLeader.4036,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
BWLGroup.6507,"CN=BWLGroup.6507,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
BWLGroup.6502,"CN=BWLGroup.6502,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-6414,"CN=PayrollAdmins-6414,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_GenMerch_POD,"CN=STR_Corp_GenMerch_POD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Pharmacy_POD,"CN=STR_Pharmacy_POD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_Trainers_GuestServices_MOD,"CN=STR_Corp_Trainers_GuestServices_MOD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
BakeryTeamLeader.4036,"CN=BakeryTeamLeader.4036,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-6531,"CN=PayrollAdmins-6531,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_Grocery_COL,"CN=STR_Corp_Grocery_COL,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_Trainers_CenterStore_COL,"CN=STR_Corp_Trainers_CenterStore_COL,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-1284,"CN=PayrollAdmins-1284,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-0217,"CN=PayrollAdmins-0217,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_PreparedFoodsSpecialists_POD,"CN=STR_PreparedFoodsSpecialists_POD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_GenericSignOn_POD,"CN=STR_Corp_GenericSignOn_POD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_InvMgrs/FMC_COD,"CN=STR_Corp_InvMgrs/FMC_COD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_CreditCaptains_MOD,"CN=STR_CreditCaptains_MOD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-4018,"CN=PayrollAdmins-4018,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
SeniorAdministrativeAssistant.0047,"CN=SeniorAdministrativeAssistant.0047,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-5810,"CN=PayrollAdmins-5810,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
BWLGroup.6359,"CN=BWLGroup.6359,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PrepFoodsTeamLeader.0014,"CN=PrepFoodsTeamLeader.0014,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-0084,"CN=PayrollAdmins-0084,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_CreditCaptains_COD,"CN=STR_CreditCaptains_COD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PDL_MailServices,"CN=PDL_MailServices,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
NightCrewTeamLeader.4036,"CN=NightCrewTeamLeader.4036,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-6359,"CN=PayrollAdmins-6359,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-4038,"CN=PayrollAdmins-4038,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
Meat.Manager-0047,"CN=Meat.Manager-0047,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-6513,"CN=PayrollAdmins-6513,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_FrozenFd_POD,"CN=STR_Corp_FrozenFd_POD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-0074,"CN=PayrollAdmins-0074,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-1216,"CN=PayrollAdmins-1216,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Ind_Produce_POD,"CN=STR_Ind_Produce_POD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_DSD_Receiving_COD,"CN=STR_Corp_DSD_Receiving_COD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_OperationsSpecialists_POD,"CN=STR_Corp_OperationsSpecialists_POD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
BWLGroup.6515,"CN=BWLGroup.6515,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_FrontOffice_POD,"CN=STR_Corp_FrontOffice_POD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
StoreOwner.1608,"CN=StoreOwner.1608,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PDL_RIDC_Campus,"CN=PDL_RIDC_Campus,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_Trainers_GuestServices_POD,"CN=STR_Corp_Trainers_GuestServices_POD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-4025,"CN=PayrollAdmins-4025,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_Seafood_POD,"CN=STR_Corp_Seafood_POD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
ProduceTeamLeader.0047,"CN=ProduceTeamLeader.0047,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_Confidential,"CN=STR_Corp_Confidential,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-4086,"CN=PayrollAdmins-4086,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
SeafoodTeamLeader-0047,"CN=SeafoodTeamLeader-0047,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
StoreLeader.0047,"CN=StoreLeader.0047,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_FrontOffice_COD,"CN=STR_Corp_FrontOffice_COD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-1605,"CN=PayrollAdmins-1605,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
EventPlanning.Manager-0043,"CN=EventPlanning.Manager-0043,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
HBWTeamLeader.6515,"CN=HBWTeamLeader.6515,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-6528,"CN=PayrollAdmins-6528,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_GroupLeaders_COD,"CN=STR_Corp_GroupLeaders_COD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-4093,"CN=PayrollAdmins-4093,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_GroupLeaders_POD,"CN=STR_Corp_GroupLeaders_POD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
Dietitian.0043,"CN=Dietitian.0043,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PrepFoodsTeamLeader.6515,"CN=PrepFoodsTeamLeader.6515,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_Trainers_CenterStore_MOD,"CN=STR_Corp_Trainers_CenterStore_MOD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
BWLGroup.0229,"CN=BWLGroup.0229,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-4029,"CN=PayrollAdmins-4029,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
Beauty.Expert-6515,"CN=Beauty.Expert-6515,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-6514,"CN=PayrollAdmins-6514,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
ProduceTeamLeader.0228,"CN=ProduceTeamLeader.0228,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
Beauty.Expert-0043,"CN=Beauty.Expert-0043,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
FloralTeamLeader.0014,"CN=FloralTeamLeader.0014,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-0230,"CN=PayrollAdmins-0230,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
StoreLeader.6515,"CN=StoreLeader.6515,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
HBWGroupLeader.6515,"CN=HBWGroupLeader.6515,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
Restaurant.TeamLeader-0014,"CN=Restaurant.TeamLeader-0014,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_Grocery_COD,"CN=STR_Corp_Grocery_COD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
BWLGroup.6503,"CN=BWLGroup.6503,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
StoreOwner.1691,"CN=StoreOwner.1691,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
BWLGroup.0058,"CN=BWLGroup.0058,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
StoreOwner.1603,"CN=StoreOwner.1603,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
Fresh.GroupLeader-0014,"CN=Fresh.GroupLeader-0014,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_SpecialOccasion_POD,"CN=STR_SpecialOccasion_POD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-4096,"CN=PayrollAdmins-4096,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_MarketDistrict-4086,"CN=STR_MarketDistrict-4086,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-6550,"CN=PayrollAdmins-6550,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-5878,"CN=PayrollAdmins-5878,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
HBWTeamLeader.6539,"CN=HBWTeamLeader.6539,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
RestaurantTeamLeader.4086,"CN=RestaurantTeamLeader.4086,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
CheeseTeamLeader.0014,"CN=CheeseTeamLeader.0014,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
"Manager-0081, Personnel (OIM)","CN=Manager-0081\, Personnel (OIM),OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_Deli_MOD,"CN=STR_Corp_Deli_MOD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-0231,"CN=PayrollAdmins-0231,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-0033,"CN=PayrollAdmins-0033,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-4098,"CN=PayrollAdmins-4098,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
STR_Corp_Deli_COL,"CN=STR_Corp_Deli_COL,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-1263,"CN=PayrollAdmins-1263,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
Food&Beverage.Leader-0047,"CN=Food&Beverage.Leader-0047,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-5105,"CN=PayrollAdmins-5105,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
Dietitian.0010,"CN=Dietitian.0010,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
StoreOwner.0617,"CN=StoreOwner.0617,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
Nutritionist.Manager-0014@gianteagle.com,"CN=Nutritionist.Manager-0014@gianteagle.com,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
DeliTeamLeader.6539,"CN=DeliTeamLeader.6539,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PDL_Payroll_COD,"CN=PDL_Payroll_COD,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
BWLGroup.6520,"CN=BWLGroup.6520,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
PayrollAdmins-0196,"CN=PayrollAdmins-0196,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
ExecutiveChef.4036,"CN=ExecutiveChef.4036,OU=gianteagle.onmicrosoft.com,OU=Microsoft Exchange Hosted Organizations,DC=NAMPR05A004,DC=prod,DC=outlook,DC=com",,0
